id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,2020.9.15 0:00,25.76153846153846,19.2,133.84615384615384,0.0,988.5384615384615,632.7272727272727,25.569230769230767,20.336363636363636,64.53846153846153,89.0909090909091,514.6923076923077,557.5,15.831840669999998,15.831840669999998
11,2020.9.16 0:00,22.441666666666663,20.650000000000002,45.333333333333336,0.0,344.5,1241.6666666666667,24.033333333333335,21.491666666666664,74.5,90.16666666666667,519.8333333333334,559.1666666666666,15.831840669999998,15.831840669999998
11,2020.9.17 0:00,22.900000000000002,20.633333333333333,65.0,0.0,381.5833333333333,642.3333333333334,24.40833333333333,21.216666666666665,81.25,95.08333333333333,496.25,539.6666666666666,15.831840669999998,15.831840669999998
11,2020.9.18 0:00,23.084615384615386,17.39090909090909,149.0,0.0,995.9230769230769,1200.7272727272727,23.430769230769236,18.172727272727272,52.92307692307692,89.27272727272727,545.6511628,548.8118393272729,15.831840669999998,15.831840669999998
11,2020.9.19 0:00,22.56923076923077,13.609090909090908,127.38461538461539,0.0,914.3076923076923,1834.8181818181818,25.007692307692306,15.236363636363636,48.23076923076923,82.45454545454545,514.9534883692306,519.1395348727273,15.831840669999998,15.831840669999998
11,2020.9.20 0:00,21.484615384615385,13.5,160.30769230769232,0.0,1129.2307692307693,1811.6363636363637,23.730769230769226,16.99090909090909,53.53846153846154,81.45454545454545,484.2558139615385,488.44186046363643,15.831840669999998,15.831840669999998
11,2020.9.21 0:00,21.292307692307695,12.32727272727273,140.69230769230768,0.0,966.8461538461538,1991.2727272727273,22.93076923076923,17.827272727272728,40.69230769230769,72.18181818181819,458.465116276923,499.6310782181818,15.831840669999998,15.831840669999998
11,2020.9.22 0:00,21.276923076923076,14.818181818181818,139.23076923076923,0.0,978.2307692307693,1822.090909090909,20.08284023692308,19.45870947181818,47.30769230769231,77.72727272727273,520.0769230769231,595.7272727272727,15.831840669999998,15.831840669999998
11,2020.9.23 0:00,20.999999999999996,16.463636363636365,102.84615384615384,0.0,752.9230769230769,1638.0,20.44090909076923,19.96322314090909,45.0,72.36363636363636,461.2307692307692,594.0909090909091,15.831840669999998,15.831840669999998
11,2020.9.24 0:00,23.084615384615383,17.781818181818185,134.92307692307693,0.0,982.9230769230769,1488.6363636363637,26.938461538461542,18.218181818181815,36.76923076923077,70.36363636363636,469.7692307692308,485.0,15.831840669999998,15.831840669999998
11,2020.9.25 0:00,23.10833333333333,17.3,151.25,0.0,956.5833333333334,1779.4166666666667,25.54166666666667,18.408333333333335,41.166666666666664,75.75,474.0833333333333,584.4166666666666,15.831840669999998,15.831840669999998
11,2020.9.26 0:00,22.258333333333336,17.416666666666668,165.08333333333334,0.0,1002.9166666666666,1884.1666666666667,24.607428791666663,21.082313318333334,38.833333333333336,77.75,473.5833333333333,490.375,15.831840669999998,15.831840669999998
11,2020.9.27 0:00,23.433333333333334,15.391666666666667,164.0,0.0,1145.0,1811.9166666666667,26.018033103333334,26.087971515833335,30.166666666666668,81.125,481.375,586.0,15.831840669999998,15.831840669999998
