id,week,week_start_date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
34,23,2021-02-17 0:00,10.0,-2.7142857142857144,2.97857142857143,2.5485714285714285,0.015714285714285715,0.6551190476190476,25.47142857142857,8.814285714285713,14.281547619047618,100.0,92.92857142857143,98.10892857142856,504.7142857142857,291.7142857142857,379.297619047619,25.657142857142862,8.971428571428572,14.466666666666667
34,24,2021-02-24 0:00,11.314285714285715,0.8857142857142856,6.357738095238096,1.6099999999999999,0.027142857142857146,0.3773809523809524,22.157142857142862,9.085714285714285,13.830952380952384,99.84285714285714,94.22857142857141,98.16964285714288,494.2857142857143,318.42857142857144,400.2440476190476,22.857142857142858,9.557142857142859,14.406547619047618
34,25,2021-03-03 0:00,13.242857142857142,2.7142857142857144,7.236309523809523,2.327142857142857,0.03428571428571429,0.6178571428571429,25.37142857142857,9.557142857142859,15.004166666666665,100.0,91.34285714285714,98.29404761904765,575.1428571428571,287.85714285714283,395.28571428571433,25.557142857142853,10.071428571428571,15.482738095238094
34,26,2021-03-10 0:00,15.642857142857142,1.7285714285714289,8.70595238095238,2.62,0.04142857142857143,0.7036309523809524,26.74285714285714,8.514285714285714,15.316071428571432,100.0,92.11428571428571,98.23809523809526,498.42857142857144,275.2857142857143,368.4404761904762,27.37142857142857,9.514285714285714,15.987499999999995
34,27,2021-03-17 0:00,15.028571428571428,2.557142857142857,8.079166666666667,2.704285714285714,0.02142857142857143,0.763154761904762,25.685714285714287,9.142857142857142,15.053571428571429,99.87142857142858,92.2,98.20297619047619,618.1428571428571,277.14285714285717,379.30357142857144,26.285714285714285,9.814285714285715,15.858928571428573
34,28,2021-03-24 0:00,18.32857142857143,4.585714285714286,11.145238095238096,2.6000000000000005,0.027142857142857142,0.7414285714285713,27.342857142857145,8.542857142857143,15.629761904761907,99.91428571428571,92.89999999999999,98.31964285714285,662.2857142857143,267.42857142857144,358.5595238095238,27.885714285714283,9.385714285714286,16.181547619047617
34,29,2021-03-31 0:00,18.642857142857142,7.614285714285715,12.994642857142855,2.1985714285714284,0.03428571428571429,0.5933928571428572,25.385714285714283,10.457142857142857,16.186309523809527,99.8,93.95714285714287,98.4035714285714,463.42857142857144,266.42857142857144,326.22023809523813,25.814285714285717,10.914285714285715,16.6375
34,30,2021-04-07 0:00,18.17142857142857,4.157142857142857,11.337500000000002,2.8714285714285714,0.08857142857142856,0.8679761904761903,27.085714285714285,8.757142857142858,15.998809523809523,100.0,93.34285714285714,98.38869047619048,516.8571428571429,271.7142857142857,341.75892857142856,27.985714285714288,9.528571428571428,16.776190476190475
34,31,2021-04-14 0:00,18.142857142857142,2.2285714285714286,9.901190476190477,3.4785714285714286,0.11714285714285715,1.0525595238095238,27.428571428571427,7.928571428571429,15.39642857142857,99.95714285714287,88.61428571428573,98.25416666666668,519.8571428571429,273.14285714285717,345.98214285714295,27.77142857142857,8.014285714285714,15.77440476190476
34,32,2021-04-21 0:00,22.985714285714288,9.228571428571428,16.061904761904763,2.834285714285714,0.045714285714285714,0.8594642857142858,27.857142857142858,9.785714285714286,17.649404761904762,99.89999999999999,93.62857142857142,98.4857142857143,329.2857142857143,275.14285714285717,295.1488095238095,29.900000000000006,9.857142857142858,18.324404761904763
34,33,2021-04-28 0:00,19.042857142857144,8.557142857142859,13.635714285732144,3.04,0.05857142857142857,0.871607142857143,28.357142857142858,9.828571428571427,16.917261904761904,99.98571428571428,91.48571428571428,98.39226190476191,421.0,253.28571428571428,288.047619047619,30.742857142857144,9.942857142857141,17.670833333333334
34,34,2021-05-05 0:00,21.742857142857144,7.071428571428571,14.998214285714285,2.8742857142857146,0.011428571428571429,0.8839880952380951,28.071428571428577,7.814285714285715,17.142857142857142,99.97142857142856,93.0857142857143,98.40416666666668,325.7142857142857,262.85714285714283,288.54166666666663,29.41428571428571,7.757142857142857,17.56607142857143
34,35,2021-05-12 0:00,24.557142857142857,14.542857142857144,19.44702380952381,2.3185714285714285,0.015714285714285712,0.6826190476190475,28.6,15.085714285714287,21.101785714285715,99.92857142857143,92.37142857142858,98.56547619047619,329.42857142857144,264.42857142857144,294.8333333333333,29.3,15.057142857142855,21.40059523809524
34,36,2021-05-19 0:00,21.666666666666668,13.4,17.0625,2.3466666666666667,0.02666666666666667,0.7047222222222222,26.7,13.866666666666667,18.94861111111111,99.93333333333334,91.73333333333333,98.47777777777777,436.0,250.66666666666666,292.02777777777777,27.7,13.866666666666665,19.133333333333333
38,1,2020-09-15 0:00,22.485714285714284,16.714285714285715,19.17619047619047,2.327142857142857,0.04285714285714286,0.5814285714285715,28.485714285714288,18.75714285714286,22.408333333333335,100.0,91.61428571428573,99.19166666666668,391.0,343.14285714285717,364.33333333333337,26.28514285714286,24.373214285714287,25.705380952380956
38,2,2020-09-22 0:00,23.74285714285714,13.171428571428569,17.712500000000002,2.7071428571428577,0.02428571428571429,0.6911904761904762,35.885714285714286,14.528571428571428,21.55297619047619,100.0,81.48571428571428,98.00833333333334,422.2857142857143,358.85714285714283,385.04166666666663,29.378545454285717,28.232727272857144,28.805636363630953
38,3,2020-09-29 0:00,23.25714285714286,12.642857142857142,17.116666666666667,2.599999999999999,0.03571428571428572,0.6542261904761906,34.285714285714285,13.942857142857141,20.985119047619055,100.0,81.84285714285714,98.16964285714286,431.57142857142856,355.57142857142856,384.88095238095235,36.41002597428571,35.83355844142857,36.14136363636906
