realTime,name,do,city,item,cul_time,Measure_time,temp_ex,s_am,as_am,temp_int,hum_int,CO2,st
2020.9.19 2:00,23,傈合,辫力,叠扁,1,2020.9.19 2:00,,0.0,1283.0,,,,
2020.9.19 3:00,23,傈合,辫力,叠扁,1,2020.9.19 3:00,,0.0,1283.0,,,,
2020.9.19 4:00,23,傈合,辫力,叠扁,1,2020.9.19 4:00,,0.0,1283.0,,,,
2020.9.19 5:00,23,傈合,辫力,叠扁,1,2020.9.19 5:00,,0.0,1283.0,,,,
2020.9.19 6:00,23,傈合,辫力,叠扁,1,2020.9.19 6:00,,0.0,1283.0,,,,
2020.9.19 7:00,23,傈合,辫力,叠扁,1,2020.9.19 7:00,,7.0,7.0,,,,
2020.9.19 8:00,23,傈合,辫力,叠扁,1,2020.9.19 8:00,,59.0,66.0,,,,
2020.9.19 9:00,23,傈合,辫力,叠扁,1,2020.9.19 9:00,,102.0,168.0,,,,
2020.9.19 10:00,23,傈合,辫力,叠扁,1,2020.9.19 10:00,,198.0,366.0,,,,
2020.9.19 11:00,23,傈合,辫力,叠扁,1,2020.9.19 11:00,,235.0,601.0,,,,
2020.9.19 12:00,23,傈合,辫力,叠扁,1,2020.9.19 12:00,,231.0,832.0,,,,
2020.9.19 13:00,23,傈合,辫力,叠扁,1,2020.9.19 13:00,,269.0,1101.0,,,,
2020.9.19 14:00,23,傈合,辫力,叠扁,1,2020.9.19 14:00,,290.0,1391.0,,,,
2020.9.19 15:00,23,傈合,辫力,叠扁,1,2020.9.19 15:00,,196.0,1587.0,,,,
2020.9.19 16:00,23,傈合,辫力,叠扁,1,2020.9.19 16:00,,120.0,1707.0,,,,
2020.9.19 17:00,23,傈合,辫力,叠扁,1,2020.9.19 17:00,,53.0,1760.0,,,,
2020.9.19 18:00,23,傈合,辫力,叠扁,1,2020.9.19 18:00,,35.0,1795.0,,,,
2020.9.19 19:00,23,傈合,辫力,叠扁,1,2020.9.19 19:00,,4.0,1799.0,,,,
2020.9.19 20:00,23,傈合,辫力,叠扁,1,2020.9.19 20:00,,0.0,1799.0,,,,
2020.9.19 21:00,23,傈合,辫力,叠扁,1,2020.9.19 21:00,,0.0,1799.0,,,,
2020.9.19 22:00,23,傈合,辫力,叠扁,1,2020.9.19 22:00,,0.0,1799.0,,,,
2020.9.19 23:00,23,傈合,辫力,叠扁,1,2020.9.19 23:00,,0.0,1799.0,,,,
2020.9.20 0:00,23,傈合,辫力,叠扁,1,2020.9.20 0:00,,0.0,1799.0,,,,
2020.9.20 1:00,23,傈合,辫力,叠扁,1,2020.9.20 1:00,,0.0,1799.0,,,,
2020.9.20 2:00,23,傈合,辫力,叠扁,1,2020.9.20 2:00,,0.0,1799.0,,,,
2020.9.20 3:00,23,傈合,辫力,叠扁,1,2020.9.20 3:00,,0.0,1799.0,,,,
2020.9.20 4:00,23,傈合,辫力,叠扁,1,2020.9.20 4:00,,0.0,1799.0,,,,
2020.9.20 5:00,23,傈合,辫力,叠扁,1,2020.9.20 5:00,,0.0,1799.0,,,,
2020.9.20 6:00,23,傈合,辫力,叠扁,1,2020.9.20 6:00,,0.0,1799.0,,,,
2020.9.20 7:00,23,傈合,辫力,叠扁,1,2020.9.20 7:00,,5.0,5.0,,,,
2020.9.20 8:00,23,傈合,辫力,叠扁,1,2020.9.20 8:00,,40.0,45.0,,,,
2020.9.20 9:00,23,傈合,辫力,叠扁,1,2020.9.20 9:00,,94.0,139.0,,,,
2020.9.20 10:00,23,傈合,辫力,叠扁,1,2020.9.20 10:00,,184.0,323.0,,,,
2020.9.20 11:00,23,傈合,辫力,叠扁,1,2020.9.20 11:00,,241.0,564.0,,,,
2020.9.20 12:00,23,傈合,辫力,叠扁,1,2020.9.20 12:00,,252.0,816.0,,,,
2020.9.20 13:00,23,傈合,辫力,叠扁,1,2020.9.20 13:00,,214.0,1030.0,,,,
2020.9.20 14:00,23,傈合,辫力,叠扁,1,2020.9.20 14:00,,233.0,1263.0,,,,
2020.9.20 15:00,23,傈合,辫力,叠扁,1,2020.9.20 15:00,,185.0,1448.0,,,,
2020.9.20 16:00,23,傈合,辫力,叠扁,1,2020.9.20 16:00,,184.0,1632.0,,,,
2020.9.20 17:00,23,傈合,辫力,叠扁,1,2020.9.20 17:00,,120.0,1752.0,,,,
2020.9.20 18:00,23,傈合,辫力,叠扁,1,2020.9.20 18:00,,48.0,1800.0,,,,
2020.9.20 19:00,23,傈合,辫力,叠扁,1,2020.9.20 19:00,,3.0,1803.0,,,,
2020.9.20 20:00,23,傈合,辫力,叠扁,1,2020.9.20 20:00,,0.0,1803.0,,,,
2020.9.20 21:00,23,傈合,辫力,叠扁,1,2020.9.20 21:00,,0.0,1803.0,,,,
2020.9.20 22:00,23,傈合,辫力,叠扁,1,2020.9.20 22:00,,0.0,1803.0,,,,
2020.9.20 23:00,23,傈合,辫力,叠扁,1,2020.9.20 23:00,,0.0,1803.0,,,,
2020.9.21 0:00,23,傈合,辫力,叠扁,1,2020.9.21 0:00,,0.0,1803.0,,,,
2020.9.21 1:00,23,傈合,辫力,叠扁,1,2020.9.21 1:00,,0.0,1803.0,,,,
2020.9.21 2:00,23,傈合,辫力,叠扁,1,2020.9.21 2:00,,0.0,1803.0,,,,
2020.9.21 3:00,23,傈合,辫力,叠扁,1,2020.9.21 3:00,,0.0,1803.0,,,,
2020.9.21 4:00,23,傈合,辫力,叠扁,1,2020.9.21 4:00,,0.0,1803.0,,,,
2020.9.21 5:00,23,傈合,辫力,叠扁,1,2020.9.21 5:00,,0.0,1803.0,,,,
2020.9.21 6:00,23,傈合,辫力,叠扁,1,2020.9.21 6:00,,0.0,1803.0,,,,
2020.9.21 7:00,23,傈合,辫力,叠扁,1,2020.9.21 7:00,,7.0,7.0,,,,
2020.9.21 8:00,23,傈合,辫力,叠扁,1,2020.9.21 8:00,,65.0,72.0,,,,
2020.9.21 9:00,23,傈合,辫力,叠扁,1,2020.9.21 9:00,,118.0,190.0,,,,
2020.9.21 10:00,23,傈合,辫力,叠扁,1,2020.9.21 10:00,,156.0,346.0,,,,
2020.9.21 11:00,23,傈合,辫力,叠扁,1,2020.9.21 11:00,,178.0,524.0,,,,
2020.9.21 12:00,23,傈合,辫力,叠扁,1,2020.9.21 12:00,,211.0,735.0,,,,
2020.9.21 13:00,23,傈合,辫力,叠扁,1,2020.9.21 13:00,,173.0,908.0,,,,
2020.9.21 14:00,23,傈合,辫力,叠扁,1,2020.9.21 14:00,,283.0,1191.0,,,,
2020.9.21 15:00,23,傈合,辫力,叠扁,1,2020.9.21 15:00,,245.0,1436.0,,,,
2020.9.21 16:00,23,傈合,辫力,叠扁,1,2020.9.21 16:00,,189.0,1625.0,,,,
2020.9.21 17:00,23,傈合,辫力,叠扁,1,2020.9.21 17:00,,126.0,1751.0,,,,
2020.9.21 18:00,23,傈合,辫力,叠扁,1,2020.9.21 18:00,,47.0,1798.0,,,,
2020.9.21 19:00,23,傈合,辫力,叠扁,1,2020.9.21 19:00,,2.0,1800.0,,,,
2020.9.21 20:00,23,傈合,辫力,叠扁,1,2020.9.21 20:00,,0.0,1800.0,,,,
2020.9.21 21:00,23,傈合,辫力,叠扁,1,2020.9.21 21:00,,0.0,1800.0,,,,
2020.9.21 22:00,23,傈合,辫力,叠扁,1,2020.9.21 22:00,,0.0,1800.0,,,,
2020.9.21 23:00,23,傈合,辫力,叠扁,1,2020.9.21 23:00,,0.0,1800.0,,,,
2020.9.22 0:00,23,傈合,辫力,叠扁,1,2020.9.22 0:00,,0.0,1800.0,,,,
2020.9.22 1:00,23,傈合,辫力,叠扁,1,2020.9.22 1:00,,0.0,1800.0,,,,
2020.9.22 2:00,23,傈合,辫力,叠扁,1,2020.9.22 2:00,,0.0,1800.0,,,,
2020.9.22 3:00,23,傈合,辫力,叠扁,1,2020.9.22 3:00,,0.0,1800.0,,,,
2020.9.22 4:00,23,傈合,辫力,叠扁,1,2020.9.22 4:00,,0.0,1800.0,,,,
2020.9.22 5:00,23,傈合,辫力,叠扁,1,2020.9.22 5:00,,0.0,1800.0,,,,
2020.9.22 6:00,23,傈合,辫力,叠扁,1,2020.9.22 6:00,,0.0,1800.0,,,,
2020.9.22 7:00,23,傈合,辫力,叠扁,1,2020.9.22 7:00,,2.0,2.0,,,,
2020.9.22 8:00,23,傈合,辫力,叠扁,1,2020.9.22 8:00,,19.0,21.0,,,,
2020.9.22 9:00,23,傈合,辫力,叠扁,1,2020.9.22 9:00,,44.0,65.0,,,,
2020.9.22 10:00,23,傈合,辫力,叠扁,1,2020.9.22 10:00,,73.0,138.0,,,,
2020.9.22 11:00,23,傈合,辫力,叠扁,1,2020.9.22 11:00,,106.0,244.0,,,,
2020.9.22 12:00,23,傈合,辫力,叠扁,1,2020.9.22 12:00,,190.0,434.0,,,,
2020.9.22 13:00,23,傈合,辫力,叠扁,1,2020.9.22 13:00,,292.0,726.0,,,,
2020.9.22 14:00,23,傈合,辫力,叠扁,1,2020.9.22 14:00,,278.0,1004.0,,,,
2020.9.22 15:00,23,傈合,辫力,叠扁,1,2020.9.22 15:00,,240.0,1244.0,,,,
2020.9.22 16:00,23,傈合,辫力,叠扁,1,2020.9.22 16:00,,200.0,1444.0,,,,
2020.9.22 17:00,23,傈合,辫力,叠扁,1,2020.9.22 17:00,,73.0,1517.0,,,,
2020.9.22 18:00,23,傈合,辫力,叠扁,1,2020.9.22 18:00,,21.0,1538.0,,,,
2020.9.22 19:00,23,傈合,辫力,叠扁,1,2020.9.22 19:00,,1.0,1539.0,,,,
2020.9.22 20:00,23,傈合,辫力,叠扁,1,2020.9.22 20:00,,0.0,1539.0,,,,
2020.9.22 21:00,23,傈合,辫力,叠扁,1,2020.9.22 21:00,,0.0,1539.0,,,,
2020.9.22 22:00,23,傈合,辫力,叠扁,1,2020.9.22 22:00,,0.0,1539.0,,,,
2020.9.22 23:00,23,傈合,辫力,叠扁,1,2020.9.22 23:00,,0.0,1539.0,,,,
2020.9.23 0:00,23,傈合,辫力,叠扁,1,2020.9.23 0:00,,0.0,1539.0,,,,
2020.9.23 1:00,23,傈合,辫力,叠扁,1,2020.9.23 1:00,,0.0,1539.0,,,,
2020.9.23 2:00,23,傈合,辫力,叠扁,1,2020.9.23 2:00,,0.0,1539.0,,,,
2020.9.23 3:00,23,傈合,辫力,叠扁,1,2020.9.23 3:00,,0.0,1539.0,,,,
2020.9.23 4:00,23,傈合,辫力,叠扁,1,2020.9.23 4:00,,0.0,1539.0,,,,
2020.9.23 5:00,23,傈合,辫力,叠扁,1,2020.9.23 5:00,,0.0,1539.0,,,,
2020.9.23 6:00,23,傈合,辫力,叠扁,1,2020.9.23 6:00,,0.0,1539.0,,,,
2020.9.23 7:00,23,傈合,辫力,叠扁,1,2020.9.23 7:00,,2.0,2.0,,,,
2020.9.23 8:00,23,傈合,辫力,叠扁,1,2020.9.23 8:00,,28.0,30.0,,,,
2020.9.23 9:00,23,傈合,辫力,叠扁,1,2020.9.23 9:00,,94.0,124.0,,,,
2020.9.23 10:00,23,傈合,辫力,叠扁,1,2020.9.23 10:00,,206.0,330.0,,,,
2020.9.23 11:00,23,傈合,辫力,叠扁,1,2020.9.23 11:00,,206.0,536.0,,,,
2020.9.23 12:00,23,傈合,辫力,叠扁,1,2020.9.23 12:00,,229.0,765.0,,,,
2020.9.23 13:00,23,傈合,辫力,叠扁,1,2020.9.23 13:00,,201.0,966.0,,,,
2020.9.23 14:00,23,傈合,辫力,叠扁,1,2020.9.23 14:00,,121.0,1087.0,,,,
2020.9.23 15:00,23,傈合,辫力,叠扁,1,2020.9.23 15:00,,109.0,1196.0,,,,
2020.9.23 16:00,23,傈合,辫力,叠扁,1,2020.9.23 16:00,,67.0,1263.0,,,,
2020.9.23 17:00,23,傈合,辫力,叠扁,1,2020.9.23 17:00,,37.0,1300.0,,,,
2020.9.23 18:00,23,傈合,辫力,叠扁,1,2020.9.23 18:00,,23.0,1323.0,,,,
2020.9.23 19:00,23,傈合,辫力,叠扁,1,2020.9.23 19:00,,1.0,1324.0,,,,
2020.9.23 20:00,23,傈合,辫力,叠扁,1,2020.9.23 20:00,,0.0,1324.0,,,,
2020.9.23 21:00,23,傈合,辫力,叠扁,1,2020.9.23 21:00,,0.0,1324.0,,,,
2020.9.23 22:00,23,傈合,辫力,叠扁,1,2020.9.23 22:00,,0.0,1324.0,,,,
2020.9.23 23:00,23,傈合,辫力,叠扁,1,2020.9.23 23:00,,0.0,1324.0,,,,
2020.9.24 0:00,23,傈合,辫力,叠扁,1,2020.9.24 0:00,,0.0,1324.0,,,,
2020.9.24 1:00,23,傈合,辫力,叠扁,1,2020.9.24 1:00,,0.0,1324.0,,,,
2020.9.24 2:00,23,傈合,辫力,叠扁,1,2020.9.24 2:00,,0.0,1324.0,,,,
2020.9.24 3:00,23,傈合,辫力,叠扁,1,2020.9.24 3:00,,0.0,1324.0,,,,
2020.9.24 4:00,23,傈合,辫力,叠扁,1,2020.9.24 4:00,,0.0,1324.0,,,,
2020.9.24 5:00,23,傈合,辫力,叠扁,1,2020.9.24 5:00,,0.0,1324.0,,,,
2020.9.24 6:00,23,傈合,辫力,叠扁,1,2020.9.24 6:00,,0.0,1324.0,,,,
2020.9.24 7:00,23,傈合,辫力,叠扁,1,2020.9.24 7:00,,5.0,5.0,,,,
2020.9.24 8:00,23,傈合,辫力,叠扁,1,2020.9.24 8:00,,34.0,39.0,,,,
2020.9.24 9:00,23,傈合,辫力,叠扁,1,2020.9.24 9:00,,111.0,150.0,,,,
2020.9.24 10:00,23,傈合,辫力,叠扁,1,2020.9.24 10:00,,178.0,328.0,,,,
2020.9.24 11:00,23,傈合,辫力,叠扁,1,2020.9.24 11:00,,244.0,572.0,,,,
2020.9.24 12:00,23,傈合,辫力,叠扁,1,2020.9.24 12:00,,273.0,845.0,,,,
2020.9.24 13:00,23,傈合,辫力,叠扁,1,2020.9.24 13:00,,285.0,1130.0,,,,
2020.9.24 14:00,23,傈合,辫力,叠扁,1,2020.9.24 14:00,,286.0,1416.0,,,,
2020.9.24 15:00,23,傈合,辫力,叠扁,1,2020.9.24 15:00,,149.0,1565.0,,,,
2020.9.24 16:00,23,傈合,辫力,叠扁,1,2020.9.24 16:00,,64.0,1629.0,,,,
2020.9.24 17:00,23,傈合,辫力,叠扁,1,2020.9.24 17:00,,26.0,1655.0,,,,
2020.9.24 18:00,23,傈合,辫力,叠扁,1,2020.9.24 18:00,,19.0,1674.0,,,,
2020.9.24 19:00,23,傈合,辫力,叠扁,1,2020.9.24 19:00,,1.0,1675.0,,,,
2020.9.24 20:00,23,傈合,辫力,叠扁,1,2020.9.24 20:00,,0.0,1675.0,,,,
2020.9.24 21:00,23,傈合,辫力,叠扁,1,2020.9.24 21:00,,0.0,1675.0,,,,
2020.9.24 22:00,23,傈合,辫力,叠扁,1,2020.9.24 22:00,,0.0,1675.0,,,,
2020.9.24 23:00,23,傈合,辫力,叠扁,1,2020.9.24 23:00,,0.0,1675.0,,,,
2020.9.25 0:00,23,傈合,辫力,叠扁,1,2020.9.25 0:00,,0.0,1675.0,,,,
2020.9.25 1:00,23,傈合,辫力,叠扁,1,2020.9.25 1:00,,0.0,1675.0,,,,
2020.9.25 2:00,23,傈合,辫力,叠扁,1,2020.9.25 2:00,,0.0,1675.0,,,,
2020.9.25 3:00,23,傈合,辫力,叠扁,1,2020.9.25 3:00,,0.0,1675.0,,,,
2020.9.25 4:00,23,傈合,辫力,叠扁,1,2020.9.25 4:00,,0.0,1675.0,,,,
2020.9.25 5:00,23,傈合,辫力,叠扁,1,2020.9.25 5:00,,0.0,1675.0,,,,
2020.9.25 6:00,23,傈合,辫力,叠扁,1,2020.9.25 6:00,,0.0,1675.0,,,,
2020.9.25 7:00,23,傈合,辫力,叠扁,1,2020.9.25 7:00,,6.0,6.0,,,,
2020.9.25 8:00,23,傈合,辫力,叠扁,1,2020.9.25 8:00,,49.0,55.0,,,,
2020.9.25 9:00,23,傈合,辫力,叠扁,1,2020.9.25 9:00,,81.0,136.0,,,,
2020.9.25 10:00,23,傈合,辫力,叠扁,1,2020.9.25 10:00,,182.0,318.0,,,,
2020.9.25 11:00,23,傈合,辫力,叠扁,1,2020.9.25 11:00,,240.0,558.0,,,,
2020.9.25 12:00,23,傈合,辫力,叠扁,1,2020.9.25 12:00,,274.0,832.0,,,,
2020.9.25 13:00,23,傈合,辫力,叠扁,1,2020.9.25 13:00,,250.0,1082.0,,,,
2020.9.25 14:00,23,傈合,辫力,叠扁,1,2020.9.25 14:00,,188.0,1270.0,,,,
2020.9.25 15:00,23,傈合,辫力,叠扁,1,2020.9.25 15:00,,120.0,1390.0,,,,
2020.9.25 16:00,23,傈合,辫力,叠扁,1,2020.9.25 16:00,,76.0,1466.0,,,,
2020.9.25 17:00,23,傈合,辫力,叠扁,1,2020.9.25 17:00,,59.0,1525.0,,,,
2020.9.25 18:00,23,傈合,辫力,叠扁,1,2020.9.25 18:00,,35.0,1560.0,,,,
2020.9.25 19:00,23,傈合,辫力,叠扁,1,2020.9.25 19:00,,1.0,1561.0,,,,
2020.9.25 20:00,23,傈合,辫力,叠扁,1,2020.9.25 20:00,,0.0,1561.0,,,,
2020.9.25 21:00,23,傈合,辫力,叠扁,1,2020.9.25 21:00,,0.0,1561.0,,,,
2020.9.25 22:00,23,傈合,辫力,叠扁,1,2020.9.25 22:00,,0.0,1561.0,,,,
2020.9.25 23:00,23,傈合,辫力,叠扁,1,2020.9.25 23:00,,0.0,1561.0,,,,
2020.9.26 0:00,23,傈合,辫力,叠扁,1,2020.9.26 0:00,,0.0,1561.0,,,,
2020.9.26 1:00,23,傈合,辫力,叠扁,1,2020.9.26 1:00,,0.0,1561.0,,,,
2020.9.26 2:00,23,傈合,辫力,叠扁,1,2020.9.26 2:00,,0.0,1561.0,,,,
2020.9.26 3:00,23,傈合,辫力,叠扁,1,2020.9.26 3:00,,0.0,1561.0,,,,
2020.9.26 4:00,23,傈合,辫力,叠扁,1,2020.9.26 4:00,,0.0,1561.0,,,,
2020.9.26 5:00,23,傈合,辫力,叠扁,1,2020.9.26 5:00,,0.0,1561.0,,,,
2020.9.26 6:00,23,傈合,辫力,叠扁,1,2020.9.26 6:00,,0.0,1561.0,,,,
2020.9.26 7:00,23,傈合,辫力,叠扁,1,2020.9.26 7:00,,2.0,2.0,,,,
2020.9.26 8:00,23,傈合,辫力,叠扁,1,2020.9.26 8:00,,25.0,27.0,,,,
2020.9.26 9:00,23,傈合,辫力,叠扁,1,2020.9.26 9:00,,80.0,107.0,,,,
2020.9.26 10:00,23,傈合,辫力,叠扁,1,2020.9.26 10:00,,156.0,263.0,,,,
2020.9.26 11:00,23,傈合,辫力,叠扁,1,2020.9.26 11:00,,236.0,499.0,,,,
2020.9.26 12:00,23,傈合,辫力,叠扁,1,2020.9.26 12:00,,274.0,773.0,,,,
2020.9.26 13:00,23,傈合,辫力,叠扁,1,2020.9.26 13:00,,274.0,1047.0,,,,
2020.9.26 14:00,23,傈合,辫力,叠扁,1,2020.9.26 14:00,,240.0,1287.0,,,,
2020.9.26 15:00,23,傈合,辫力,叠扁,1,2020.9.26 15:00,,182.0,1469.0,,,,
2020.9.26 16:00,23,傈合,辫力,叠扁,1,2020.9.26 16:00,,156.0,1625.0,,,,
2020.9.26 17:00,23,傈合,辫力,叠扁,1,2020.9.26 17:00,,99.0,1724.0,,,,
2020.9.26 18:00,23,傈合,辫力,叠扁,1,2020.9.26 18:00,,32.0,1756.0,,,,
2020.9.26 19:00,23,傈合,辫力,叠扁,1,2020.9.26 19:00,,3.0,1759.0,,,,
2020.9.26 20:00,23,傈合,辫力,叠扁,1,2020.9.26 20:00,,0.0,1759.0,,,,
2020.9.26 21:00,23,傈合,辫力,叠扁,1,2020.9.26 21:00,,0.0,1759.0,,,,
2020.9.26 22:00,23,傈合,辫力,叠扁,1,2020.9.26 22:00,,0.0,1759.0,,,,
2020.9.26 23:00,23,傈合,辫力,叠扁,1,2020.9.26 23:00,,0.0,1759.0,,,,
2020.9.27 0:00,23,傈合,辫力,叠扁,1,2020.9.27 0:00,,0.0,1759.0,,,,
2020.9.27 1:00,23,傈合,辫力,叠扁,1,2020.9.27 1:00,,0.0,1759.0,,,,
2020.9.27 2:00,23,傈合,辫力,叠扁,1,2020.9.27 2:00,,0.0,1759.0,,,,
2020.9.27 3:00,23,傈合,辫力,叠扁,1,2020.9.27 3:00,,0.0,1759.0,,,,
2020.9.27 4:00,23,傈合,辫力,叠扁,1,2020.9.27 4:00,,0.0,1759.0,,,,
2020.9.27 5:00,23,傈合,辫力,叠扁,1,2020.9.27 5:00,,0.0,1759.0,,,,
2020.9.27 6:00,23,傈合,辫力,叠扁,1,2020.9.27 6:00,,0.0,1759.0,,,,
2020.9.27 7:00,23,傈合,辫力,叠扁,1,2020.9.27 7:00,,4.0,4.0,,,,
2020.9.27 8:00,23,傈合,辫力,叠扁,1,2020.9.27 8:00,,57.0,61.0,,,,
2020.9.27 9:00,23,傈合,辫力,叠扁,1,2020.9.27 9:00,,126.0,187.0,,,,
2020.9.27 10:00,23,傈合,辫力,叠扁,1,2020.9.27 10:00,,192.0,379.0,,,,
2020.9.27 11:00,23,傈合,辫力,叠扁,1,2020.9.27 11:00,,243.0,622.0,,,,
2020.9.27 12:00,23,傈合,辫力,叠扁,1,2020.9.27 12:00,,273.0,895.0,,,,
2020.9.27 13:00,23,傈合,辫力,叠扁,1,2020.9.27 13:00,,284.0,1179.0,,,,
2020.9.27 14:00,23,傈合,辫力,叠扁,1,2020.9.27 14:00,,244.0,1423.0,,,,
2020.9.27 15:00,23,傈合,辫力,叠扁,1,2020.9.27 15:00,,197.0,1620.0,,,,
2020.9.27 16:00,23,傈合,辫力,叠扁,1,2020.9.27 16:00,,137.0,1757.0,,,,
2020.9.27 17:00,23,傈合,辫力,叠扁,1,2020.9.27 17:00,,116.0,1873.0,,,,
2020.9.27 18:00,23,傈合,辫力,叠扁,1,2020.9.27 18:00,,42.0,1915.0,,,,
2020.9.27 19:00,23,傈合,辫力,叠扁,1,2020.9.27 19:00,,2.0,1917.0,,,,
2020.9.27 20:00,23,傈合,辫力,叠扁,1,2020.9.27 20:00,,0.0,1917.0,,,,
2020.9.27 21:00,23,傈合,辫力,叠扁,1,2020.9.27 21:00,,0.0,1917.0,,,,
2020.9.27 22:00,23,傈合,辫力,叠扁,1,2020.9.27 22:00,,0.0,1917.0,,,,
2020.9.27 23:00,23,傈合,辫力,叠扁,1,2020.9.27 23:00,,0.0,1917.0,,,,
2020.9.28 0:00,23,傈合,辫力,叠扁,1,2020.9.28 0:00,,0.0,1917.0,,,,
2020.9.28 1:00,23,傈合,辫力,叠扁,1,2020.9.28 1:00,,0.0,1917.0,,,,
2020.9.28 2:00,23,傈合,辫力,叠扁,1,2020.9.28 2:00,,0.0,1917.0,,,,
2020.9.28 3:00,23,傈合,辫力,叠扁,1,2020.9.28 3:00,,0.0,1917.0,,,,
2020.9.28 4:00,23,傈合,辫力,叠扁,1,2020.9.28 4:00,,0.0,1917.0,,,,
2020.9.28 5:00,23,傈合,辫力,叠扁,1,2020.9.28 5:00,,0.0,1917.0,,,,
2020.9.28 6:00,23,傈合,辫力,叠扁,1,2020.9.28 6:00,,0.0,1917.0,,,,
2020.9.28 7:00,23,傈合,辫力,叠扁,1,2020.9.28 7:00,,4.0,4.0,,,,
2020.9.28 8:00,23,傈合,辫力,叠扁,1,2020.9.28 8:00,,59.0,63.0,,,,
2020.9.28 9:00,23,傈合,辫力,叠扁,1,2020.9.28 9:00,,116.0,179.0,,,,
2020.9.28 10:00,23,傈合,辫力,叠扁,1,2020.9.28 10:00,,179.0,358.0,,,,
2020.9.28 11:00,23,傈合,辫力,叠扁,1,2020.9.28 11:00,,219.0,577.0,,,,
2020.9.28 12:00,23,傈合,辫力,叠扁,1,2020.9.28 12:00,,264.0,841.0,,,,
2020.9.28 13:00,23,傈合,辫力,叠扁,1,2020.9.28 13:00,,253.0,1094.0,,,,
2020.9.28 14:00,23,傈合,辫力,叠扁,1,2020.9.28 14:00,,247.0,1341.0,,,,
2020.9.28 15:00,23,傈合,辫力,叠扁,1,2020.9.28 15:00,,238.0,1579.0,,,,
2020.9.28 16:00,23,傈合,辫力,叠扁,1,2020.9.28 16:00,,132.0,1711.0,,,,
2020.9.28 17:00,23,傈合,辫力,叠扁,1,2020.9.28 17:00,,104.0,1815.0,,,,
2020.9.28 18:00,23,傈合,辫力,叠扁,1,2020.9.28 18:00,,41.0,1856.0,,,,
2020.9.28 19:00,23,傈合,辫力,叠扁,1,2020.9.28 19:00,,1.0,1857.0,,,,
2020.9.28 20:00,23,傈合,辫力,叠扁,1,2020.9.28 20:00,,0.0,1857.0,,,,
2020.9.28 21:00,23,傈合,辫力,叠扁,1,2020.9.28 21:00,,0.0,1857.0,,,,
2020.9.28 22:00,23,傈合,辫力,叠扁,1,2020.9.28 22:00,,0.0,1857.0,,,,
2020.9.28 23:00,23,傈合,辫力,叠扁,1,2020.9.28 23:00,,0.0,1857.0,,,,
2020.9.29 0:00,23,傈合,辫力,叠扁,1,2020.9.29 0:00,,0.0,1857.0,,,,
2020.9.29 1:00,23,傈合,辫力,叠扁,1,2020.9.29 1:00,,0.0,1857.0,,,,
2020.9.29 2:00,23,傈合,辫力,叠扁,1,2020.9.29 2:00,,0.0,1857.0,,,,
2020.9.29 3:00,23,傈合,辫力,叠扁,1,2020.9.29 3:00,,0.0,1857.0,,,,
2020.9.29 4:00,23,傈合,辫力,叠扁,1,2020.9.29 4:00,,0.0,1857.0,,,,
2020.9.29 5:00,23,傈合,辫力,叠扁,1,2020.9.29 5:00,,0.0,1857.0,,,,
2020.9.29 6:00,23,傈合,辫力,叠扁,1,2020.9.29 6:00,,0.0,1857.0,,,,
2020.9.29 7:00,23,傈合,辫力,叠扁,1,2020.9.29 7:00,,5.0,5.0,,,,
2020.9.29 8:00,23,傈合,辫力,叠扁,1,2020.9.29 8:00,,68.0,73.0,,,,
2020.9.29 9:00,23,傈合,辫力,叠扁,1,2020.9.29 9:00,,91.0,164.0,,,,
2020.9.29 10:00,23,傈合,辫力,叠扁,1,2020.9.29 10:00,,188.0,352.0,,,,
2020.9.29 11:00,23,傈合,辫力,叠扁,1,2020.9.29 11:00,,225.0,577.0,,,,
2020.9.29 12:00,23,傈合,辫力,叠扁,1,2020.9.29 12:00,,215.0,792.0,,,,
2020.9.29 13:00,23,傈合,辫力,叠扁,1,2020.9.29 13:00,,270.0,1062.0,,,,
2020.9.29 14:00,23,傈合,辫力,叠扁,1,2020.9.29 14:00,,218.0,1280.0,,,,
2020.9.29 15:00,23,傈合,辫力,叠扁,1,2020.9.29 15:00,,121.0,1401.0,,,,
2020.9.29 16:00,23,傈合,辫力,叠扁,1,2020.9.29 16:00,,133.0,1534.0,,,,
2020.9.29 17:00,23,傈合,辫力,叠扁,1,2020.9.29 17:00,,63.0,1597.0,,,,
2020.9.29 18:00,23,傈合,辫力,叠扁,1,2020.9.29 18:00,,25.0,1622.0,,,,
2020.9.29 19:00,23,傈合,辫力,叠扁,1,2020.9.29 19:00,,1.0,1623.0,,,,
2020.9.29 20:00,23,傈合,辫力,叠扁,1,2020.9.29 20:00,,0.0,1623.0,,,,
2020.9.29 21:00,23,傈合,辫力,叠扁,1,2020.9.29 21:00,,0.0,1623.0,,,,
2020.9.29 22:00,23,傈合,辫力,叠扁,1,2020.9.29 22:00,,0.0,1623.0,,,,
2020.9.29 23:00,23,傈合,辫力,叠扁,1,2020.9.29 23:00,,0.0,1623.0,,,,
2020.9.30 0:00,23,傈合,辫力,叠扁,1,2020.9.30 0:00,,0.0,1623.0,,,,
2020.9.30 1:00,23,傈合,辫力,叠扁,1,2020.9.30 1:00,,0.0,1623.0,,,,
