id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,26,2021.3.9 0:00,12.123917748917748,5.120054945054945,1.2246428571428571,0.0,17.764069264069263,10.441575091575091,67.62337662337663,97.29945054945054,590.654761904762,708.1891025641025,15.518722943722945,13.601923076923075
11,27,2021.3.16 0:00,12.304029304029305,6.138636363636364,1.3870970695970697,0.0,17.60430402930403,10.952489177489179,61.05494505494505,96.8538961038961,502.70000000329674,641.1333333333333,15.465659340659343,13.775541125541125
11,28,2021.3.23 0:00,13.79412087912088,6.636935683364255,1.1995842490842494,0.0,18.406227106227103,11.198794063079777,68.64798534798534,97.27489177489177,552.3730769183151,660.1873067442796,15.943241758241758,14.116805813234388
11,29,2021.3.30 0:00,16.384169164169165,10.624255744255745,1.269567932067932,0.0,19.317340992311024,12.150079466023977,56.4471361971362,92.2564935064935,515.7418414918415,627.4831002331002,16.787570762570763,15.240084915084916
11,30,2021.4.6 0:00,16.386813186813185,8.171774891818181,1.5995604395604397,0.0,20.068131868131868,11.372727272727273,56.21978021978022,95.1168831168831,526.4120879120879,663.2922077922078,16.65164835164835,14.927272727272728
11,31,2021.4.13 0:00,13.6760989010989,6.232474747435065,1.7026373626373628,0.0,18.226373626373626,10.45238095238095,59.820512820512825,95.91991341991343,538.3351648351648,621.9107142857144,15.469230769230771,13.854220779220778
11,32,2021.4.20 0:00,21.54945054945055,13.4974025974026,1.4452747252747253,0.0,22.770903009890105,15.316205533766233,41.18681318681318,77.8051948051948,529.2142857142858,554.5844155844155,17.714285714285715,16.436363636363637
16,1,2020.9.10 0:00,7.576641128,7.5766411279999994,1.0219505494505494,0.0,17.466437399999993,17.466437399999993,91.93245690000002,91.93245690000002,558.974926,558.974926,16.667247080000006,16.667247080000006
16,2,2020.9.17 0:00,9.262724520527472,8.20252990057143,1.2635164835164834,0.0,18.550345378021973,17.644804288311683,92.23108800989012,92.09700459350651,548.8568022637362,552.2099947792207,17.80601113714286,16.817000478441564
16,3,2020.9.24 0:00,22.639194139194135,15.385714285714284,1.409349816849817,0.0,26.490201465201466,19.02316017316017,93.90686813186812,94.46190476190476,478.3608058608059,477.60714285714283,27.213095238095235,17.562121212121216
16,4,2020.10.1 0:00,20.071892666136364,17.493483354789372,1.2335606060606061,0.0,24.74410618794372,21.886945162701466,93.03084097275973,93.76746525540294,480.97872421709957,506.87265675521974,24.63044372294372,21.224244505494507
16,5,2020.10.8 0:00,18.10084033612554,18.15257918559524,1.2016558441558443,0.0,24.475630252067102,24.492126696858975,90.60924369739178,90.64298642534798,475.0420168063852,474.952036199359,24.057142857142857,24.09538461538461
16,6,2020.10.15 0:00,15.48775783038961,13.000775694945053,1.0718181818181818,0.0,23.6943086325974,21.83574660626374,86.54520626441558,86.61952165472529,492.92360580649347,510.8080155131869,22.570454545454545,20.287912087912087
16,7,2020.10.22 0:00,14.476023975974027,5.882924767527472,1.2664935064935061,0.0,24.318381618441556,17.448182586593408,81.88191808194806,86.75156382076923,561.8438228493505,636.2200619846154,24.911788211818184,16.159256128461543
16,8,2020.10.29 0:00,12.34107142857143,4.89381868131868,1.0664448051948052,0.0,23.13441558441559,18.11284340659341,87.28814935064936,90.26861263736262,523.7288961038961,582.4052197802198,23.107954545454543,16.892857142857142
16,9,2020.11.5 0:00,12.355584415584415,4.094348508634222,1.0594155844155844,0.0,21.812207792207793,16.89246467817896,88.84610389610388,91.88351648351647,575.9666233766235,657.171978021978,21.82948051948052,15.63477237048666
16,10,2020.11.12 0:00,14.898174603174605,7.0875510204081635,0.8406666666666667,0.0,21.374126984126985,16.144761904761904,90.05031746031747,92.37693877551023,613.6424603174603,641.4062925170068,21.361190476190473,14.77
16,11,2020.11.19 0:00,9.551111111111112,5.759438775510204,0.6609126984126984,0.0,18.308214285714286,14.916870748299319,90.28801587301588,92.44562074829932,490.4904761904762,546.2440476190476,17.88531746031746,13.603273809523811
16,12,2020.11.26 0:00,6.152732082721501,0.44236350951271586,0.899210678210678,0.0,18.30903799893218,13.338548752897962,90.1062433863492,91.94656898650548,525.0860269370852,664.9853392663371,18.14252525252525,12.189272632129775
16,13,2020.12.3 0:00,4.479523809523809,-2.1200680272108845,0.8218253968253968,0.0,17.989206349206345,12.696938775510205,91.5573015873016,92.06965986394559,525.2825396825396,722.2520408163265,17.714761904761907,11.641632653061224
16,14,2020.12.10 0:00,2.787619047619048,-2.306857142857143,0.8879365079365079,0.0,18.699047619047615,12.784380952380953,91.55111111111113,92.01314285714287,602.4619047619047,638.4752381009523,18.88190476190476,11.768476190476191
16,15,2020.12.17 0:00,2.203095238095238,-4.925799319727892,0.954829365079365,0.0,17.835079365079363,11.262933673469389,93.07730158730158,92.5278656462585,591.9445360269841,752.5839416493197,17.606944444444444,10.126700680272108
16,16,2020.12.24 0:00,3.660793650793651,-2.645646258503401,0.7460317460317462,0.0,16.903650793650794,11.548639455782313,93.15460317460317,92.70204081632653,717.7380952380953,748.7149659902041,16.493968253968255,10.292993197278912
16,17,2020.12.31 0:00,-2.1599999999999997,-7.55700680272109,0.7938412698412698,0.0,15.957619047619048,10.08170068027211,92.16063492063492,91.63448979591837,586.4928571428571,571.9319727891157,15.5,8.7621768707483
16,18,2021.1.7 0:00,-4.557316017323808,-10.503753865136053,0.9432063492063493,0.0,15.96443001436508,10.351280148428572,92.0133621933492,91.166419295,543.6173382177777,488.0337519620408,14.88248196236508,8.888521954278911
16,19,2021.1.14 0:00,2.4374603174603178,-3.9016326530612244,0.9963492063492063,0.0,17.32920634920635,10.969455782312926,92.59396825396826,91.84646258503402,592.328253968254,630.1574829931972,16.427142857142858,9.605986394557826
16,20,2021.1.21 0:00,9.235515873015872,3.9402125850340135,0.7149246031746032,0.0,20.7193253968254,14.048452380952378,92.80238095238094,93.05054421768708,646.5910770998015,791.147121003784,19.35051587301587,12.185212585034012
16,21,2021.1.28 0:00,2.846252319103896,-1.6524332809984303,0.9898961038961038,0.0,20.991076066753244,15.110204081711146,92.95651205935064,92.32489795916798,636.2223407566233,712.4076082138934,20.431892393376625,13.929764521130297
16,22,2021.2.4 0:00,4.480890538038961,-0.5418367347001567,1.1131168831168832,0.0,20.530352504675324,15.357770800549451,93.03257884974026,92.71332810048668,489.8224489792209,618.6080062802197,20.284081632597406,14.558775510266875
16,23,2021.2.11 0:00,5.663246753246753,-0.7871271585557297,1.0756623376623375,0.0,19.23987012987013,12.831475667189952,92.32961038961038,92.3903453689168,518.348051948052,606.2993720565148,18.787142857142857,11.755180533751963
16,24,2021.2.18 0:00,7.678571428571428,-0.964194139194139,1.3724675324675324,0.0,20.64491341991342,12.92481684981685,92.63214285714287,93.08113553113553,531.4729437229438,586.6135531135532,20.34069264069264,11.63617216117216
16,25,2021.2.25 0:00,8.887481962481962,3.5294139194139196,0.9008189033189032,0.0,20.28199855699856,14.54232600732601,93.14960317460317,93.23446886446888,514.6219336219336,575.6150183150183,19.61724386724387,13.315421245421247
16,26,2021.3.4 0:00,10.561255411255413,3.0684981684981687,1.1463744588744589,0.0,20.29047619047619,13.606318681318681,93.05541125541126,93.04725274725276,516.3668831168831,588.6465201465201,20.061904761904763,12.470604395604395
16,27,2021.3.11 0:00,12.167099567099568,5.360714285714286,1.3148809523809522,0.0,19.093831168831166,13.168772893772895,92.96374458874458,92.73983516483517,515.5171614098485,672.473181576923,18.733549783549783,12.011355311355311
16,28,2021.3.18 0:00,11.530311355311355,5.048376623376623,1.3547985347985347,0.0,18.84404761904762,12.460064935064935,92.81721611721612,92.24329004329005,470.6886446886447,501.262987012987,18.64569597069597,11.387554112554112
16,29,2021.3.25 0:00,14.483681318681318,7.346629560915275,1.246974358974359,0.0,20.053809523809523,13.006679035250466,92.72791208791209,92.39465058750773,467.1794871794872,512.0842609771182,19.709065934065933,12.03160173160173
16,30,2021.4.1 0:00,16.391217116217117,10.402622377622377,1.274512987012987,0.0,20.76923909423909,13.637803862803864,92.80645188145188,92.36734931734932,474.64210789210784,500.0442057942059,19.530927405927404,12.452647352647352
16,31,2021.4.8 0:00,14.740781440732603,7.548448773428572,1.6571428571428573,0.0,19.864224664249086,11.627886002857142,92.4225885225641,91.48953823956711,476.0195360183151,477.30375180519474,19.373046398095234,10.564646464640692
16,32,2021.4.15 0:00,15.669230769230769,6.6454545454545455,1.6279120879120879,0.0,20.890109890109887,10.505194805194805,92.71428571428571,91.37922077922077,485.4175824175824,475.20779220779224,20.924175824175823,9.58961038961039
16,33,2021.4.22 0:00,20.042778649921505,14.098961038961038,1.236248037676609,0.0,22.834065934065936,15.620259740259742,93.46891679748822,93.47623376623378,476.9379905808478,508.88831168831166,22.318759811616957,14.54974025974026
16,34,2021.4.29 0:00,15.421716378859236,10.606601731601732,1.3847762951334381,0.0,20.371140763997907,13.705995670995671,92.60107273678703,92.56675324675324,467.53976975405556,479.9417748917749,20.118589743589745,12.702748917748918
16,35,2021.5.6 0:00,17.778932496075353,10.534747474747475,1.4244086865515437,0.0,21.620627943485086,13.158138528138528,93.17420198848768,92.41243867243868,462.25316588173735,452.4601731601732,21.16467294610152,12.174559884559885
16,36,2021.5.13 0:00,22.23672946101517,17.31399711399711,1.1918521716378858,0.0,24.798649921507064,19.02736652236652,93.97918628990057,94.17933621933621,478.4462061747776,488.58419913419914,23.991718995290423,17.77280663780664
16,37,2021.5.20 0:00,17.98,16.471428571428568,0.408,0.0,20.6,17.67142857142857,94.11,92.98571428571428,441.6,480.57142857142856,19.67,16.37142857142857
20,1,2020.9.13 0:00,23.06730769230769,18.872077922077924,1.083415750915751,0.0,24.68525641025641,19.74469696969697,78.26419413919415,93.20400432900433,418.93772893772893,489.017316017316,24.715934065934068,19.607900432900433
20,2,2020.9.20 0:00,21.91978021978022,15.575324675324671,1.2594505494505495,0.0,24.074725274725274,16.28961038961039,69.56263736263735,90.75844155844155,419.58241758241763,515.8961038961039,23.740659340659345,16.424675324675327
