도,시군,품목,작기,농가명,출하일자,총출하량,판매금액
강원,평창,파프리카,1,011,2020-08-17,35.0,
강원,평창,파프리카,1,011,2020-08-17,795.0,
강원,평창,파프리카,1,011,2020-08-17,825.0,
강원,평창,파프리카,1,011,2020-08-17,165.0,
강원,평창,파프리카,1,011,2020-08-17,25.0,
강원,평창,파프리카,1,011,2020-08-17,90.0,
강원,평창,파프리카,1,011,2020-08-17,155.0,
강원,평창,파프리카,1,011,2020-08-17,35.0,
강원,평창,파프리카,1,011,2020-08-17,35.0,
강원,평창,파프리카,1,011,2020-08-17,5.0,
강원,평창,파프리카,1,011,2020-08-17,20.0,
강원,평창,파프리카,1,011,2020-08-17,315.0,
강원,평창,파프리카,1,011,2020-08-17,1870.0,
강원,평창,파프리카,1,011,2020-08-17,695.0,
강원,평창,파프리카,1,011,2020-08-17,130.0,
강원,평창,파프리카,1,011,2020-08-17,25.0,
강원,평창,파프리카,1,011,2020-08-17,490.0,
강원,평창,파프리카,1,011,2020-08-17,365.0,
강원,평창,파프리카,1,011,2020-08-17,50.0,
강원,평창,파프리카,1,011,2020-08-17,225.0,
강원,평창,파프리카,1,011,2020-08-17,25.0,
강원,평창,파프리카,1,011,2020-08-17,30.0,
강원,평창,파프리카,1,011,2020-08-21,35.0,
강원,평창,파프리카,1,011,2020-08-21,1140.0,
강원,평창,파프리카,1,011,2020-08-21,1095.0,
강원,평창,파프리카,1,011,2020-08-21,235.0,
강원,평창,파프리카,1,011,2020-08-21,55.0,
강원,평창,파프리카,1,011,2020-08-21,90.0,
강원,평창,파프리카,1,011,2020-08-21,175.0,
강원,평창,파프리카,1,011,2020-08-21,80.0,
강원,평창,파프리카,1,011,2020-08-21,35.0,
강원,평창,파프리카,1,011,2020-08-21,5.0,
강원,평창,파프리카,1,011,2020-08-21,35.0,
강원,평창,파프리카,1,011,2020-08-21,35.0,
강원,평창,파프리카,1,011,2020-08-21,880.0,
강원,평창,파프리카,1,011,2020-08-21,865.0,
강원,평창,파프리카,1,011,2020-08-21,90.0,
강원,평창,파프리카,1,011,2020-08-21,15.0,
강원,평창,파프리카,1,011,2020-08-21,145.0,
강원,평창,파프리카,1,011,2020-08-21,290.0,
강원,평창,파프리카,1,011,2020-08-21,70.0,
강원,평창,파프리카,1,011,2020-08-21,125.0,
강원,평창,파프리카,1,011,2020-08-21,25.0,
강원,평창,파프리카,1,011,2020-08-21,15.0,
강원,평창,파프리카,1,011,2020-08-22,25.0,
강원,평창,파프리카,1,011,2020-08-22,190.0,
강원,평창,파프리카,1,011,2020-08-22,120.0,
강원,평창,파프리카,1,011,2020-08-22,15.0,
강원,평창,파프리카,1,011,2020-08-22,20.0,
강원,평창,파프리카,1,011,2020-08-22,40.0,
강원,평창,파프리카,1,011,2020-08-22,30.0,
강원,평창,파프리카,1,011,2020-08-22,10.0,
강원,평창,파프리카,1,011,2020-08-22,20.0,
강원,평창,파프리카,1,011,2020-08-22,5.0,
강원,평창,파프리카,1,011,2020-08-22,10.0,
강원,평창,파프리카,1,011,2020-08-22,20.0,
강원,평창,파프리카,1,011,2020-08-22,10.0,
강원,평창,파프리카,1,011,2020-08-22,5.0,
강원,평창,파프리카,1,011,2020-08-24,30.0,
강원,평창,파프리카,1,011,2020-08-24,800.0,
강원,평창,파프리카,1,011,2020-08-24,950.0,
강원,평창,파프리카,1,011,2020-08-24,340.0,
강원,평창,파프리카,1,011,2020-08-24,65.0,
강원,평창,파프리카,1,011,2020-08-24,145.0,
강원,평창,파프리카,1,011,2020-08-24,220.0,
강원,평창,파프리카,1,011,2020-08-24,60.0,
강원,평창,파프리카,1,011,2020-08-24,50.0,
강원,평창,파프리카,1,011,2020-08-24,5.0,
강원,평창,파프리카,1,011,2020-08-24,45.0,
강원,평창,파프리카,1,011,2020-08-25,45.0,
강원,평창,파프리카,1,011,2020-08-25,1685.0,
강원,평창,파프리카,1,011,2020-08-25,2115.0,
강원,평창,파프리카,1,011,2020-08-25,340.0,
강원,평창,파프리카,1,011,2020-08-25,55.0,
강원,평창,파프리카,1,011,2020-08-25,465.0,
강원,평창,파프리카,1,011,2020-08-25,520.0,
강원,평창,파프리카,1,011,2020-08-25,115.0,
강원,평창,파프리카,1,011,2020-08-25,175.0,
강원,평창,파프리카,1,011,2020-08-25,50.0,
강원,평창,파프리카,1,011,2020-08-25,25.0,
강원,평창,파프리카,1,011,2020-08-26,30.0,
강원,평창,파프리카,1,011,2020-08-26,990.0,
강원,평창,파프리카,1,011,2020-08-26,1510.0,
강원,평창,파프리카,1,011,2020-08-26,280.0,
강원,평창,파프리카,1,011,2020-08-26,30.0,
강원,평창,파프리카,1,011,2020-08-26,295.0,
강원,평창,파프리카,1,011,2020-08-26,390.0,
강원,평창,파프리카,1,011,2020-08-26,120.0,
강원,평창,파프리카,1,011,2020-08-26,150.0,
강원,평창,파프리카,1,011,2020-08-26,25.0,
강원,평창,파프리카,1,011,2020-08-26,25.0,
강원,평창,파프리카,1,011,2020-08-27,30.0,
강원,평창,파프리카,1,011,2020-08-27,1180.0,
강원,평창,파프리카,1,011,2020-08-27,1700.0,
강원,평창,파프리카,1,011,2020-08-27,600.0,
강원,평창,파프리카,1,011,2020-08-27,115.0,
강원,평창,파프리카,1,011,2020-08-27,195.0,
강원,평창,파프리카,1,011,2020-08-27,255.0,
강원,평창,파프리카,1,011,2020-08-27,90.0,
강원,평창,파프리카,1,011,2020-08-27,80.0,
강원,평창,파프리카,1,011,2020-08-27,5.0,
강원,평창,파프리카,1,011,2020-08-27,80.0,
강원,평창,파프리카,1,011,2020-08-27,15.0,
강원,평창,파프리카,1,011,2020-08-27,565.0,
강원,평창,파프리카,1,011,2020-08-27,900.0,
강원,평창,파프리카,1,011,2020-08-27,185.0,
강원,평창,파프리카,1,011,2020-08-27,30.0,
강원,평창,파프리카,1,011,2020-08-27,120.0,
강원,평창,파프리카,1,011,2020-08-27,195.0,
강원,평창,파프리카,1,011,2020-08-27,45.0,
강원,평창,파프리카,1,011,2020-08-27,110.0,
강원,평창,파프리카,1,011,2020-08-27,5.0,
강원,평창,파프리카,1,011,2020-08-27,20.0,
강원,평창,파프리카,1,011,2020-08-29,20.0,
강원,평창,파프리카,1,011,2020-08-29,555.0,
강원,평창,파프리카,1,011,2020-08-29,1495.0,
강원,평창,파프리카,1,011,2020-08-29,980.0,
강원,평창,파프리카,1,011,2020-08-29,310.0,
강원,평창,파프리카,1,011,2020-08-29,145.0,
강원,평창,파프리카,1,011,2020-08-29,330.0,
강원,평창,파프리카,1,011,2020-08-29,205.0,
강원,평창,파프리카,1,011,2020-08-29,80.0,
강원,평창,파프리카,1,011,2020-08-29,335.0,
강원,평창,파프리카,1,011,2020-08-31,40.0,
강원,평창,파프리카,1,011,2020-08-31,1880.0,
강원,평창,파프리카,1,011,2020-08-31,4010.0,
강원,평창,파프리카,1,011,2020-08-31,1520.0,
강원,평창,파프리카,1,011,2020-08-31,430.0,
강원,평창,파프리카,1,011,2020-08-31,375.0,
강원,평창,파프리카,1,011,2020-08-31,1165.0,
강원,평창,파프리카,1,011,2020-08-31,505.0,
강원,평창,파프리카,1,011,2020-08-31,805.0,
강원,평창,파프리카,1,011,2020-08-31,20.0,
강원,평창,파프리카,1,011,2020-08-31,315.0,
강원,평창,파프리카,1,011,2020-08-31,50.0,
강원,평창,파프리카,1,011,2020-08-31,135.0,
강원,평창,파프리카,1,011,2020-09-02,10.0,
강원,평창,파프리카,1,011,2020-09-02,220.0,
강원,평창,파프리카,1,011,2020-09-02,630.0,
강원,평창,파프리카,1,011,2020-09-02,295.0,
강원,평창,파프리카,1,011,2020-09-02,150.0,
강원,평창,파프리카,1,011,2020-09-02,110.0,
강원,평창,파프리카,1,011,2020-09-02,250.0,
강원,평창,파프리카,1,011,2020-09-02,125.0,
강원,평창,파프리카,1,011,2020-09-02,100.0,
강원,평창,파프리카,1,011,2020-09-02,5.0,
강원,평창,파프리카,1,011,2020-09-02,80.0,
강원,평창,파프리카,1,011,2020-09-05,530.0,
강원,평창,파프리카,1,011,2020-09-05,1490.0,
강원,평창,파프리카,1,011,2020-09-05,805.0,
강원,평창,파프리카,1,011,2020-09-05,280.0,
강원,평창,파프리카,1,011,2020-09-05,45.0,
강원,평창,파프리카,1,011,2020-09-05,115.0,
강원,평창,파프리카,1,011,2020-09-05,75.0,
강원,평창,파프리카,1,011,2020-09-05,135.0,
강원,평창,파프리카,1,011,2020-09-05,5.0,
강원,평창,파프리카,1,011,2020-09-05,335.0,
강원,평창,파프리카,1,011,2020-09-05,30.0,
강원,평창,파프리카,1,011,2020-09-05,675.0,
강원,평창,파프리카,1,011,2020-09-05,2130.0,
강원,평창,파프리카,1,011,2020-09-05,1215.0,
강원,평창,파프리카,1,011,2020-09-05,405.0,
강원,평창,파프리카,1,011,2020-09-05,600.0,
강원,평창,파프리카,1,011,2020-09-05,5.0,
강원,평창,파프리카,1,011,2020-09-05,460.0,
강원,평창,파프리카,1,011,2020-09-08,265.0,
강원,평창,파프리카,1,011,2020-09-08,785.0,
강원,평창,파프리카,1,011,2020-09-08,430.0,
강원,평창,파프리카,1,011,2020-09-08,120.0,
강원,평창,파프리카,1,011,2020-09-08,70.0,
강원,평창,파프리카,1,011,2020-09-08,30.0,
강원,평창,파프리카,1,011,2020-09-08,285.0,
강원,평창,파프리카,1,011,2020-09-08,560.0,
강원,평창,파프리카,1,011,2020-09-08,395.0,
강원,평창,파프리카,1,011,2020-09-08,130.0,
강원,평창,파프리카,1,011,2020-09-08,70.0,
강원,평창,파프리카,1,011,2020-09-08,185.0,
강원,평창,파프리카,1,011,2020-09-08,60.0,
강원,평창,파프리카,1,011,2020-09-14,35.0,
강원,평창,파프리카,1,011,2020-09-14,295.0,
강원,평창,파프리카,1,011,2020-09-14,150.0,
강원,평창,파프리카,1,011,2020-09-14,35.0,
강원,평창,파프리카,1,011,2020-09-14,30.0,
강원,평창,파프리카,1,011,2020-09-14,145.0,
강원,평창,파프리카,1,011,2020-09-14,140.0,
강원,평창,파프리카,1,011,2020-09-14,115.0,
강원,평창,파프리카,1,011,2020-09-14,100.0,
강원,평창,파프리카,1,011,2020-09-14,10.0,
강원,평창,파프리카,1,011,2020-09-14,45.0,
강원,평창,파프리카,1,011,2020-09-15,180.0,
강원,평창,파프리카,1,011,2020-09-15,1015.0,
강원,평창,파프리카,1,011,2020-09-15,360.0,
강원,평창,파프리카,1,011,2020-09-15,90.0,
강원,평창,파프리카,1,011,2020-09-15,45.0,
강원,평창,파프리카,1,011,2020-09-15,170.0,
강원,평창,파프리카,1,011,2020-09-15,90.0,
강원,평창,파프리카,1,011,2020-09-15,80.0,
강원,평창,파프리카,1,011,2020-09-15,5.0,
강원,평창,파프리카,1,011,2020-09-15,125.0,
강원,평창,파프리카,1,011,2020-09-15,25.0,
강원,평창,파프리카,1,011,2020-09-15,135.0,
강원,평창,파프리카,1,011,2020-09-15,70.0,
강원,평창,파프리카,1,011,2020-09-15,30.0,
강원,평창,파프리카,1,011,2020-09-15,20.0,
강원,평창,파프리카,1,011,2020-09-15,75.0,
강원,평창,파프리카,1,011,2020-09-15,35.0,
강원,평창,파프리카,1,011,2020-09-15,100.0,
강원,평창,파프리카,1,011,2020-09-15,230.0,
강원,평창,파프리카,1,011,2020-09-15,90.0,
강원,평창,파프리카,1,011,2020-09-15,45.0,
강원,평창,파프리카,1,011,2020-09-15,90.0,
강원,평창,파프리카,1,011,2020-09-15,180.0,
강원,평창,파프리카,1,011,2020-09-15,90.0,
강원,평창,파프리카,1,011,2020-09-15,205.0,
강원,평창,파프리카,1,011,2020-09-15,5.0,
강원,평창,파프리카,1,011,2020-09-15,45.0,
강원,평창,파프리카,1,011,2020-09-18,90.0,
강원,평창,파프리카,1,011,2020-09-18,290.0,
강원,평창,파프리카,1,011,2020-09-18,115.0,
강원,평창,파프리카,1,011,2020-09-18,65.0,
강원,평창,파프리카,1,011,2020-09-18,125.0,
강원,평창,파프리카,1,011,2020-09-18,10.0,
강원,평창,파프리카,1,011,2020-09-18,45.0,
강원,평창,파프리카,1,011,2020-09-18,155.0,
강원,평창,파프리카,1,011,2020-09-18,625.0,
강원,평창,파프리카,1,011,2020-09-18,260.0,
강원,평창,파프리카,1,011,2020-09-18,70.0,
강원,평창,파프리카,1,011,2020-09-18,50.0,
강원,평창,파프리카,1,011,2020-09-18,5.0,
강원,평창,파프리카,1,011,2020-09-18,55.0,
강원,평창,파프리카,1,011,2020-09-22,55.0,
강원,평창,파프리카,1,011,2020-09-22,175.0,
강원,평창,파프리카,1,011,2020-09-22,80.0,
강원,평창,파프리카,1,011,2020-09-22,25.0,
강원,평창,파프리카,1,011,2020-09-22,35.0,
강원,평창,파프리카,1,011,2020-09-22,160.0,
강원,평창,파프리카,1,011,2020-09-22,40.0,
강원,평창,파프리카,1,011,2020-09-22,215.0,
강원,평창,파프리카,1,011,2020-09-22,5.0,
강원,평창,파프리카,1,011,2020-09-22,60.0,
강원,평창,파프리카,1,011,2020-09-22,50.0,
강원,평창,파프리카,1,011,2020-09-22,325.0,
강원,평창,파프리카,1,011,2020-09-22,200.0,
강원,평창,파프리카,1,011,2020-09-22,50.0,
강원,평창,파프리카,1,011,2020-09-22,15.0,
강원,평창,파프리카,1,011,2020-09-22,100.0,
강원,평창,파프리카,1,011,2020-09-22,50.0,
강원,평창,파프리카,1,011,2020-09-22,65.0,
강원,평창,파프리카,1,011,2020-09-22,40.0,
강원,평창,파프리카,1,011,2020-09-28,110.0,
강원,평창,파프리카,1,011,2020-09-28,745.0,
강원,평창,파프리카,1,011,2020-09-28,430.0,
강원,평창,파프리카,1,011,2020-09-28,125.0,
강원,평창,파프리카,1,011,2020-09-28,45.0,
강원,평창,파프리카,1,011,2020-09-28,230.0,
강원,평창,파프리카,1,011,2020-09-28,160.0,
강원,평창,파프리카,1,011,2020-09-28,115.0,
강원,평창,파프리카,1,011,2020-09-28,15.0,
강원,평창,파프리카,1,011,2020-09-28,145.0,
강원,평창,파프리카,1,011,2020-09-28,75.0,
강원,평창,파프리카,1,011,2020-09-28,440.0,
강원,평창,파프리카,1,011,2020-09-28,170.0,
강원,평창,파프리카,1,011,2020-09-28,30.0,
강원,평창,파프리카,1,011,2020-09-28,85.0,
강원,평창,파프리카,1,011,2020-09-28,410.0,
강원,평창,파프리카,1,011,2020-09-28,115.0,
강원,평창,파프리카,1,011,2020-09-28,295.0,
강원,평창,파프리카,1,011,2020-09-28,5.0,
강원,평창,파프리카,1,011,2020-09-28,100.0,
강원,평창,파프리카,1,011,2020-09-28,15.0,
강원,평창,파프리카,1,011,2020-09-28,55.0,
강원,평창,파프리카,1,011,2020-09-28,15.0,
강원,평창,파프리카,1,011,2020-09-28,5.0,
강원,평창,파프리카,1,011,2020-09-28,10.0,
강원,평창,파프리카,1,011,2020-09-28,20.0,
강원,평창,파프리카,1,011,2020-09-28,10.0,
강원,평창,파프리카,1,011,2020-09-28,5.0,
강원,평창,파프리카,1,011,2020-09-28,10.0,
강원,평창,파프리카,1,011,2020-09-28,5.0,
강원,평창,파프리카,1,011,2020-09-28,5.0,
강원,평창,파프리카,1,011,2020-10-05,245.0,
강원,평창,파프리카,1,011,2020-10-05,820.0,
강원,평창,파프리카,1,011,2020-10-05,255.0,
강원,평창,파프리카,1,011,2020-10-05,80.0,
강원,평창,파프리카,1,011,2020-10-05,35.0,
강원,평창,파프리카,1,011,2020-10-05,80.0,
강원,평창,파프리카,1,011,2020-10-05,50.0,
강원,평창,파프리카,1,011,2020-10-05,275.0,
강원,평창,파프리카,1,011,2020-10-05,5.0,
강원,평창,파프리카,1,011,2020-10-05,80.0,
강원,평창,파프리카,1,011,2020-10-05,70.0,
강원,평창,파프리카,1,011,2020-10-05,545.0,
강원,평창,파프리카,1,011,2020-10-05,135.0,
강원,평창,파프리카,1,011,2020-10-06,435.0,
강원,평창,파프리카,1,011,2020-10-06,2210.0,
강원,평창,파프리카,1,011,2020-10-06,1305.0,
강원,평창,파프리카,1,011,2020-10-06,500.0,
강원,평창,파프리카,1,011,2020-10-06,25.0,
강원,평창,파프리카,1,011,2020-10-06,605.0,
강원,평창,파프리카,1,011,2020-10-06,315.0,
강원,평창,파프리카,1,011,2020-10-06,535.0,
강원,평창,파프리카,1,011,2020-10-06,35.0,
강원,평창,파프리카,1,011,2020-10-06,450.0,
강원,평창,파프리카,1,011,2020-10-06,65.0,
강원,평창,파프리카,1,011,2020-10-06,515.0,
강원,평창,파프리카,1,011,2020-10-06,355.0,
강원,평창,파프리카,1,011,2020-10-06,115.0,
강원,평창,파프리카,1,011,2020-10-06,40.0,
강원,평창,파프리카,1,011,2020-10-06,275.0,
강원,평창,파프리카,1,011,2020-10-06,140.0,
강원,평창,파프리카,1,011,2020-10-06,210.0,
강원,평창,파프리카,1,011,2020-10-06,795.0,
강원,평창,파프리카,1,011,2020-10-06,255.0,
강원,평창,파프리카,1,011,2020-10-06,75.0,
강원,평창,파프리카,1,011,2020-10-06,430.0,
강원,평창,파프리카,1,011,2020-10-06,10.0,
강원,평창,파프리카,1,011,2020-10-06,120.0,
강원,평창,파프리카,1,011,2020-10-06,100.0,
강원,평창,파프리카,1,011,2020-10-06,620.0,
강원,평창,파프리카,1,011,2020-10-06,160.0,
강원,평창,파프리카,1,011,2020-10-09,5.0,
강원,평창,파프리카,1,011,2020-10-09,225.0,
강원,평창,파프리카,1,011,2020-10-09,1145.0,
강원,평창,파프리카,1,011,2020-10-09,660.0,
강원,평창,파프리카,1,011,2020-10-09,225.0,
강원,평창,파프리카,1,011,2020-10-09,65.0,
강원,평창,파프리카,1,011,2020-10-09,205.0,
강원,평창,파프리카,1,011,2020-10-09,220.0,
강원,평창,파프리카,1,011,2020-10-09,80.0,
강원,평창,파프리카,1,011,2020-10-09,10.0,
강원,평창,파프리카,1,011,2020-10-09,250.0,
강원,평창,파프리카,1,011,2020-10-09,10.0,
강원,평창,파프리카,1,011,2020-10-09,360.0,
강원,평창,파프리카,1,011,2020-10-09,1095.0,
강원,평창,파프리카,1,011,2020-10-09,340.0,
강원,평창,파프리카,1,011,2020-10-09,120.0,
강원,평창,파프리카,1,011,2020-10-09,130.0,
강원,평창,파프리카,1,011,2020-10-09,520.0,
강원,평창,파프리카,1,011,2020-10-09,295.0,
강원,평창,파프리카,1,011,2020-10-09,205.0,
강원,평창,파프리카,1,011,2020-10-09,15.0,
강원,평창,파프리카,1,011,2020-10-09,55.0,
강원,평창,파프리카,1,011,2020-10-10,75.0,
강원,평창,파프리카,1,011,2020-10-10,410.0,
강원,평창,파프리카,1,011,2020-10-10,275.0,
강원,평창,파프리카,1,011,2020-10-10,85.0,
강원,평창,파프리카,1,011,2020-10-10,10.0,
강원,평창,파프리카,1,011,2020-10-10,65.0,
강원,평창,파프리카,1,011,2020-10-10,55.0,
강원,평창,파프리카,1,011,2020-10-10,35.0,
강원,평창,파프리카,1,011,2020-10-10,60.0,
강원,평창,파프리카,1,011,2020-10-10,105.0,
강원,평창,파프리카,1,011,2020-10-10,610.0,
강원,평창,파프리카,1,011,2020-10-10,260.0,
강원,평창,파프리카,1,011,2020-10-10,75.0,
강원,평창,파프리카,1,011,2020-10-10,65.0,
강원,평창,파프리카,1,011,2020-10-10,275.0,
강원,평창,파프리카,1,011,2020-10-10,185.0,
강원,평창,파프리카,1,011,2020-10-10,150.0,
강원,평창,파프리카,1,011,2020-10-10,5.0,
강원,평창,파프리카,1,011,2020-10-10,40.0,
강원,평창,파프리카,1,011,2020-10-12,120.0,
강원,평창,파프리카,1,011,2020-10-12,755.0,
강원,평창,파프리카,1,011,2020-10-12,360.0,
강원,평창,파프리카,1,011,2020-10-12,65.0,
강원,평창,파프리카,1,011,2020-10-12,110.0,
강원,평창,파프리카,1,011,2020-10-12,315.0,
강원,평창,파프리카,1,011,2020-10-12,200.0,
강원,평창,파프리카,1,011,2020-10-12,300.0,
강원,평창,파프리카,1,011,2020-10-12,5.0,
강원,평창,파프리카,1,011,2020-10-12,110.0,
강원,평창,파프리카,1,011,2020-10-13,5.0,
강원,평창,파프리카,1,011,2020-10-13,130.0,
강원,평창,파프리카,1,011,2020-10-13,165.0,
강원,평창,파프리카,1,011,2020-10-13,30.0,
강원,평창,파프리카,1,011,2020-10-13,5.0,
강원,평창,파프리카,1,011,2020-10-13,70.0,
강원,평창,파프리카,1,011,2020-10-13,55.0,
강원,평창,파프리카,1,011,2020-10-13,10.0,
강원,평창,파프리카,1,011,2020-10-13,45.0,
강원,평창,파프리카,1,011,2020-10-13,5.0,
강원,평창,파프리카,1,011,2020-10-13,5.0,
강원,평창,파프리카,1,011,2020-10-14,265.0,
강원,평창,파프리카,1,011,2020-10-14,1685.0,
강원,평창,파프리카,1,011,2020-10-14,910.0,
강원,평창,파프리카,1,011,2020-10-14,190.0,
강원,평창,파프리카,1,011,2020-10-14,250.0,
강원,평창,파프리카,1,011,2020-10-14,925.0,
강원,평창,파프리카,1,011,2020-10-14,420.0,
강원,평창,파프리카,1,011,2020-10-14,660.0,
강원,평창,파프리카,1,011,2020-10-14,20.0,
강원,평창,파프리카,1,011,2020-10-14,350.0,
강원,평창,파프리카,1,011,2020-10-14,200.0,
강원,평창,파프리카,1,011,2020-10-14,1480.0,
강원,평창,파프리카,1,011,2020-10-14,835.0,
강원,평창,파프리카,1,011,2020-10-14,305.0,
강원,평창,파프리카,1,011,2020-10-14,375.0,
강원,평창,파프리카,1,011,2020-10-14,365.0,
강원,평창,파프리카,1,011,2020-10-14,215.0,
강원,평창,파프리카,1,011,2020-10-14,225.0,
강원,평창,파프리카,1,011,2020-10-14,5.0,
강원,평창,파프리카,1,011,2020-10-14,435.0,
강원,평창,파프리카,1,011,2020-10-15,125.0,
강원,평창,파프리카,1,011,2020-10-15,715.0,
강원,평창,파프리카,1,011,2020-10-15,360.0,
강원,평창,파프리카,1,011,2020-10-15,100.0,
강원,평창,파프리카,1,011,2020-10-15,140.0,
강원,평창,파프리카,1,011,2020-10-15,555.0,
강원,평창,파프리카,1,011,2020-10-15,220.0,
강원,평창,파프리카,1,011,2020-10-15,235.0,
강원,평창,파프리카,1,011,2020-10-15,10.0,
강원,평창,파프리카,1,011,2020-10-15,115.0,
강원,평창,파프리카,1,011,2020-10-19,145.0,
강원,평창,파프리카,1,011,2020-10-19,1200.0,
강원,평창,파프리카,1,011,2020-10-19,890.0,
강원,평창,파프리카,1,011,2020-10-19,330.0,
강원,평창,파프리카,1,011,2020-10-19,60.0,
강원,평창,파프리카,1,011,2020-10-19,280.0,
강원,평창,파프리카,1,011,2020-10-19,235.0,
강원,평창,파프리카,1,011,2020-10-19,155.0,
강원,평창,파프리카,1,011,2020-10-19,5.0,
강원,평창,파프리카,1,011,2020-10-19,395.0,
강원,평창,파프리카,1,011,2020-10-20,10.0,
강원,평창,파프리카,1,011,2020-10-20,470.0,
강원,평창,파프리카,1,011,2020-10-20,1515.0,
강원,평창,파프리카,1,011,2020-10-20,940.0,
강원,평창,파프리카,1,011,2020-10-20,370.0,
강원,평창,파프리카,1,011,2020-10-20,275.0,
강원,평창,파프리카,1,011,2020-10-20,1215.0,
강원,평창,파프리카,1,011,2020-10-20,675.0,
강원,평창,파프리카,1,011,2020-10-20,890.0,
강원,평창,파프리카,1,011,2020-10-20,45.0,
강원,평창,파프리카,1,011,2020-10-20,295.0,
강원,평창,파프리카,1,011,2020-10-20,5.0,
강원,평창,파프리카,1,011,2020-10-20,125.0,
강원,평창,파프리카,1,011,2020-10-20,710.0,
강원,평창,파프리카,1,011,2020-10-20,420.0,
강원,평창,파프리카,1,011,2020-10-20,180.0,
강원,평창,파프리카,1,011,2020-10-20,40.0,
강원,평창,파프리카,1,011,2020-10-20,140.0,
강원,평창,파프리카,1,011,2020-10-20,185.0,
강원,평창,파프리카,1,011,2020-10-20,90.0,
강원,평창,파프리카,1,011,2020-10-20,5.0,
강원,평창,파프리카,1,011,2020-10-20,185.0,
강원,평창,파프리카,1,011,2020-10-20,60.0,
강원,평창,파프리카,1,011,2020-10-20,305.0,
강원,평창,파프리카,1,011,2020-10-20,220.0,
강원,평창,파프리카,1,011,2020-10-20,145.0,
강원,평창,파프리카,1,011,2020-10-20,45.0,
강원,평창,파프리카,1,011,2020-10-20,210.0,
강원,평창,파프리카,1,011,2020-10-20,225.0,
강원,평창,파프리카,1,011,2020-10-20,140.0,
강원,평창,파프리카,1,011,2020-10-20,10.0,
강원,평창,파프리카,1,011,2020-10-20,95.0,
강원,평창,파프리카,1,011,2020-10-22,100.0,
강원,평창,파프리카,1,011,2020-10-22,465.0,
강원,평창,파프리카,1,011,2020-10-22,225.0,
강원,평창,파프리카,1,011,2020-10-22,130.0,
강원,평창,파프리카,1,011,2020-10-22,70.0,
강원,평창,파프리카,1,011,2020-10-22,350.0,
강원,평창,파프리카,1,011,2020-10-22,370.0,
강원,평창,파프리카,1,011,2020-10-22,290.0,
강원,평창,파프리카,1,011,2020-10-22,10.0,
강원,평창,파프리카,1,011,2020-10-22,135.0,
강원,평창,파프리카,1,011,2020-10-26,195.0,
강원,평창,파프리카,1,011,2020-10-26,1355.0,
강원,평창,파프리카,1,011,2020-10-26,180.0,
강원,평창,파프리카,1,011,2020-10-26,180.0,
강원,평창,파프리카,1,011,2020-10-26,45.0,
강원,평창,파프리카,1,011,2020-10-26,110.0,
강원,평창,파프리카,1,011,2020-10-26,125.0,
강원,평창,파프리카,1,011,2020-10-26,140.0,
강원,평창,파프리카,1,011,2020-10-26,5.0,
강원,평창,파프리카,1,011,2020-10-26,330.0,
강원,평창,파프리카,1,011,2020-10-27,5.0,
강원,평창,파프리카,1,011,2020-10-27,260.0,
강원,평창,파프리카,1,011,2020-10-27,1190.0,
강원,평창,파프리카,1,011,2020-10-27,390.0,
강원,평창,파프리카,1,011,2020-10-27,280.0,
강원,평창,파프리카,1,011,2020-10-27,1235.0,
강원,평창,파프리카,1,011,2020-10-27,640.0,
강원,평창,파프리카,1,011,2020-10-27,665.0,
강원,평창,파프리카,1,011,2020-10-27,40.0,
강원,평창,파프리카,1,011,2020-10-27,560.0,
강원,평창,파프리카,1,011,2020-10-30,120.0,
강원,평창,파프리카,1,011,2020-10-30,640.0,
강원,평창,파프리카,1,011,2020-10-30,535.0,
강원,평창,파프리카,1,011,2020-10-30,210.0,
강원,평창,파프리카,1,011,2020-10-30,85.0,
강원,평창,파프리카,1,011,2020-10-30,510.0,
강원,평창,파프리카,1,011,2020-10-30,270.0,
강원,평창,파프리카,1,011,2020-10-30,1120.0,
강원,평창,파프리카,1,011,2020-10-30,10.0,
강원,평창,파프리카,1,011,2020-10-30,270.0,
강원,평창,파프리카,1,011,2020-10-30,145.0,
강원,평창,파프리카,1,011,2020-10-30,600.0,
강원,평창,파프리카,1,011,2020-10-30,325.0,
강원,평창,파프리카,1,011,2020-10-30,130.0,
강원,평창,파프리카,1,011,2020-10-30,15.0,
강원,평창,파프리카,1,011,2020-10-30,130.0,
강원,평창,파프리카,1,011,2020-10-30,65.0,
강원,평창,파프리카,1,011,2020-10-30,60.0,
강원,평창,파프리카,1,011,2020-10-30,5.0,
강원,평창,파프리카,1,011,2020-10-30,115.0,
강원,평창,파프리카,1,011,2020-11-03,55.0,
강원,평창,파프리카,1,011,2020-11-03,875.0,
강원,평창,파프리카,1,011,2020-11-03,705.0,
강원,평창,파프리카,1,011,2020-11-03,320.0,
강원,평창,파프리카,1,011,2020-11-03,65.0,
강원,평창,파프리카,1,011,2020-11-03,370.0,
강원,평창,파프리카,1,011,2020-11-03,500.0,
강원,평창,파프리카,1,011,2020-11-03,245.0,
강원,평창,파프리카,1,011,2020-11-03,20.0,
강원,평창,파프리카,1,011,2020-11-03,485.0,
강원,평창,파프리카,1,011,2020-11-03,230.0,
강원,평창,파프리카,1,011,2020-11-03,1130.0,
